CREB1	2363	175	2313
METTL21A	374	122	377
LINC01857	0	0	0
CCNYL1	809	83	726
MIR4775	0	0	0
FZD5	5138	17	5121
PLEKHM3	486	1	485
LOC105373854	0	0	0
LOC124905439	0	0	0
LOC100507443	0	0	0
CRYGD	0	0	0
CRYGC	0	0	0
CRYGB	0	0	0
CRYGA	0	0	0
C2orf80	0	0	0
IDH1	3746	8	3746
IDH1-AS1	4	0	12
PIKFYVE	2103	0	2103
PTH2R	5	0	5
LOC105373855	1	0	1
LOC101927960	0	0	0
LOC105373857	0	0	0
LOC105373856	0	0	0
MAP2	707	2	705
UNC80	55	0	55
RPE	1108	39	1325
KANSL1L	576	395	464
KANSL1L-AS1	52	21	58
LOC107985977	72	0	72
ACADL	8	1	7
LOC124907972	0	0	0
MYL1	25	0	25
LANCL1-AS1	27	27	0
LANCL1	1574	0	1574
CPS1	1422	0	1422
CPS1-IT1	6	0	6
LOC107985978	0	0	0
ERBB4	64	0	64
LOC124906116	7	16	0
MIR548F2	0	0	9
LINC01878	0	0	0
MIR4776-2	0	0	0
MIR4776-1	0	0	0
LOC102725082	43	0	43
LOC107985980	0	0	0
IKZF2	1308	6	1302
LINC01953	0	0	0
LOC105373864	0	0	0
LOC107985981	2	0	2
SPAG16-DT	4	0	4
SPAG16	296	0	296
MIR4438	0	0	0
LOC101928084	2	0	2
LOC124907973	0	0	0
VWC2L	10	10	0
VWC2L-IT1	1	1	0
BARD1	991	1	990
SNHG31	11	0	11
SNORA70I	0	0	0
ABCA12	21	19	2
LOC124906117	7	0	7
LOC124907974	0	0	0
LINC02862	0	0	0
LOC124906184	0	0	0
LOC124907975	0	0	0
ATIC	2581	364	2545
FN1	3217	30	3642
FN1-DT	13	127	13
LOC102724849	0	0	0
LOC102724861	5	0	5
LINC00607	1	0	1
LINC01614	0	0	0
COXFA4P5	0	0	0
LOC105373870	0	0	0
MREG	343	0	343
PECR	213	0	213
TMEM169	146	0	146
XRCC5	12153	14	12139
LINC01963	101	0	101
MARCHF4	46	0	46
MARCHF4-AS1	0	0	0
SMARCAL1-AS1	0	6	0
LOC107985984	0	0	0
SMARCAL1	587	4	589
RPL37A-DT	7	2	5
RPL37A	8321	27	8294
LOC101928156	140	2	138
LOC101928180	6	0	6
LOC105373871	5	5	0
LOC124907976	0	0	0
LINC01280	12	0	12
LOC124907977	0	0	0
IGFBP2	3719	19	3700
IGFBP5	1312	3	1427
LOC124900515	46	1	45
IGFBP-AS1	0	115	3
LOC124907978	0	0	0
LOC124907979	3	0	3
TNP1	0	0	0
LOC124906118	0	0	0
LOC105373876	0	0	0
TESHL	0	0	0
LOC105373874	0	0	0
LOC105373873	8	8	0
LOC124907980	0	0	0
LOC105373872	0	0	0
DIRC3-AS1	0	0	0
DIRC3	25	0	25
LOC124907981	0	0	0
TNS1	217	3	228
SNORA115	0	0	0
MIR6809	0	0	0
LOC124905960	0	0	0
TNS1-AS1	0	11	3
LOC124907982	0	0	0
RUFY4	17	0	17
CXCR2P1	12	0	12
CXCR2	0	0	0
CXCR1	0	0	0
LOC124906159	0	0	0
LOC101928487	15	6	15
ARPC2	1580	5	1581
TRY-ATA1-1	0	0	0
GPBAR1	17	12	5
AAMP	1177	0	1177
PNKD	215	2	213
TMBIM1	395	41	354
MIR6513	0	0	0
LOC105373881	0	0	0
LOC105373880	8	0	8
CATIP-AS2	6	5	1
LOC124906179	0	0	0
MIR6810	0	0	0
CATIP	29	15	14
CATIP-AS1	3	0	3
SLC11A1	0	0	0
CTDSP1	633	10	623
MIR26B	7	7	0
VIL1	58	516	51
USP37	961	15	1455
CNOT9	1893	10	1883
PLCD4	18	150	12
ZNF142	902	3	1064
BCS1L	190	32	179
RNF25	144	0	144
STK36	685	0	685
LOC124907983	11	9	2
TTLL4	1320	1	1319
CYP27A1	92	0	92
PRKAG3	0	0	0
MIR9500	0	0	0
WNT6	6	0	6
WNT10A	0	0	0
LOC105373882	0	0	0
LINC01494	3	3	0
LOC124906119	5	0	5
LOC124907984	16	0	16
CDK5R2	8	0	8
LINC00608	0	0	0
FEV	0	0	0
CRYBA2	3	0	3
MIR375	0	0	0
CFAP65-AS1	0	0	0
CFAP65	26	0	26
LOC107985987	0	0	0
IHH	0	0	0
MIR3131	0	0	0
LOC124906120	23	48	0
NHEJ1	696	2	719
SLC23A3	15	0	15
CNPPD1	427	0	427
RETREG2	703	9	694
ZFAND2B	85	0	85
ABCB6	209	0	209
ATG9A	833	5	828
ANKZF1	680	14	700
GLB1L	94	43	85
STK16	226	9	238
TUBA4A	175	17	179
TUBA4B	0	0	0
DNAJB2	520	0	520
PTPRN	327	12	315
MIR153-1	0	0	0
RESP18	10	0	10
LOC107985835	0	0	0
LOC105373883	19	0	19
DNPEP	716	1	715
DNPEP-AS1	10	0	10
DES	40	0	40
SPEG	468	6	469
ASIC4-AS1	9	12	4
SPEGNB	3	3	0
GMPPA	290	3	287
ASIC4	22	3	19
CHPF	629	2	633
TMEM198	42	11	67
OBSL1	1777	97	1710
MIR3132	0	0	0
INHA	10	3	7
STK11IP	436	0	436
LOC124908064	0	5	0
SLC4A3	162	0	167
DNAJB6P3	1	0	1
LINC02832	0	0	0
LOC105373887	0	0	0
LOC105373888	0	0	0
LINC01803	0	0	0
LOC105373890	0	0	0
MIR4268	0	0	0
LOC105373891	0	0	0
LOC105373893	0	0	0
LOC105373894	0	0	0
LOC105373895	0	0	0
LOC105373896	0	0	0
LOC107985990	0	0	0
EPHA4	1231	13	1218
LOC105373897	0	0	0
LOC105373899	0	0	0
LOC105373898	0	0	0
LOC105373900	0	0	0
PAX3	207	0	229
LOC107985991	72	72	22
CCDC140	1	0	1
RNF228	30	8	29
CT75	11	7	11
SGPP2	37	10	27
FARSB	862	3	859
LOC105373902	60	60	0
LOC124907985	0	0	0
MOGAT1	13	0	13
LOC124906151	0	0	0
LOC105373903	0	0	0
ACSL3	1843	0	1858
ACSL3-AS1	26	41	0
KCNE4	0	0	0
LOC124907986	0	0	0
LOC105373905	0	0	0
LOC105373906	0	0	0
LOC105373907	0	0	0
LOC124907987	0	0	0
SCG2	0	0	0
AP1S3	114	4	110
LOC124907988	0	0	0
WDFY1	2467	5	2462
LOC124907989	26	18	8
MRPL44	562	0	562
SERPINE2	397	0	397
LOC124907990	0	0	0
LOC124907991	2	0	2
LOC105373908	0	0	0
LOC124907992	0	0	0
FAM124B	31	0	31
CUL3	1986	8	1978
LOC105373909	0	0	0
LOC105373910	0	0	0
CCDC195	0	0	0
LOC105373911	0	0	0
DOCK10	38	0	38
LOC124906121	0	0	0
MIR4439	0	0	0
NYAP2	0	0	0
LOC105373914	0	0	0
LOC107985992	0	0	0
LOC646736	0	0	0
LOC105373915	0	0	0
MIR5702	0	0	0
IRS1	1065	10	1055
RHBDD1	545	0	545
COL4A4	60	31	29
LOC124900533	0	0	0
COL4A3	67	59	8
MFF-DT	34	0	34
MFF	746	3	743
TM4SF20	0	0	0
SCYGR1	0	0	0
LOC124907993	0	0	0
LOC124907994	6	0	6
MIR5703	0	0	0
AGFG1	2550	28	2522
SCYGR2	0	0	0
SCYGR10	0	0	0
SLC19A4P	0	0	0
SCYGR3	0	0	0
LOC729968	0	0	0
SCYGR4	0	0	0
SCYGR5	0	0	0
SLC19A3	71	0	71
SCYGR6	0	0	0
SCYGR7	0	0	0
SCYGR8	0	0	0
CCL20	0	0	0
DAW1	0	0	0
LOC105373918	0	0	0
SPHKAP	3	0	3
LOC107985993	0	0	0
LINC01807	5	0	5
LOC105373921	0	0	0
PID1	48	0	48
DNER	44	0	44
LOC124907995	0	0	0
LOC107985994	0	0	0
LOC124906135	0	0	0
LOC105373923	7	0	7
TRIP12	5422	17	5405
FBXO36	218	8	210
LOC105373924	0	0	0
LOC107985996	0	0	0
SLC16A14	271	40	231
LOC107985995	8	0	8
SP110	9	9	0
SP140	12	0	12
SP140L	5	0	5
LOC105373925	0	0	0
SP100	10	0	10
LOC101928816	0	0	0
LOC112268431	0	0	0
LOC124907996	0	48	14
LINC01907	0	0	0
CAB39	1031	14	1079
ITM2C	2678	3	2675
GCSIR	0	0	0
GPR55	0	0	0
SPATA3-AS1	0	0	0
SPATA3	0	0	0
C2orf72	80	0	80
LOC112268432	17	9	8
PSMD1	2800	13	2787
HTR2B	62	62	0
ARMC9	624	1	623
MIR4777	6	0	6
B3GNT7	927	12	915
LOC124907997	7	0	7
NCL	9965	35	9930
SNORA75	6	0	6
SNORD20	36	0	36
SNORD82	0	0	0
LOC107985998	14	2	12
LINC00471	67	0	67
NMUR1	58	0	58
LOC105376787	0	0	0
TEX44	0	0	0
LOC124906122	0	0	0
LOC105373928	6	6	0
PTMA	10916	46	10870
MIR1244-1	0	0	0
PDE6D	206	4	202
COPS7B	756	13	743
MIR1471	0	0	0
NPPC	41	1	40
DIS3L2	429	0	429
MIR562	0	0	0
LOC124906123	34	0	50
ALPP	42	31	27
ECEL1P2	236	6	230
ALPG	920	162	758
ALPI	0	0	0
ECEL1	332	1	331
LOC124906124	10	5	5
PRSS56	5	0	5
CHRND	10	0	10
CHRNG	8	66	0
TIGD1	291	0	349
MIR5001	0	0	0
EIF4E2	896	11	1153
LOC105373929	18	286	0
EFHD1	143	0	143
LOC124906169	0	0	0
GIGYF2	1961	12	1950
KCNJ13	192	150	43
SNORC	23	8	15
NGEF	105	3	102
LOC101928881	0	0	0
NEU2	0	0	0
INPP5D	4	0	4
ATG16L1	0	0	0
SCARNA5	0	0	0
SCARNA6	0	0	0
SAG	0	0	0
DGKD	536	0	536
USP40	228	2	226
UGT1A8	0	0	0
UGT1A10	0	0	0
UGT1A9	0	0	0
UGT1A7	0	0	0
UGT1A6	6	0	6
UGT1A5	0	0	0
UGT1A4	0	0	0
UGT1A3	0	0	0
DNAJB3	0	0	0
LOC100286922	0	0	0
UGT1A1	0	0	0
MROH2A	9	9	0
HJURP	1461	3	1458
MSL3B	190	6	184
TRPM8	14	0	14
SPP2	0	0	0
LOC105373932	0	0	0
LOC105373933	0	0	0
LINC01891	0	0	0
ARL4C	607	6	601
LOC105373936	6	0	6
LINC01173	0	0	0
LOC101927896	96	0	96
LOC105373937	0	0	0
LOC105373938	0	0	0
SH3BP4	2364	4	2364
LOC105373939	24	28	0
LOC124907998	0	0	0
LOC105373940	0	0	0
LOC105373941	0	0	0
AGAP1	1861	15	1846
AGAP1-IT1	35	0	35
TNRC17	117	117	0
LOC105373942	19	19	0
LOC124907999	60	0	60
GBX2	50	3	59
GBX2-AS1	7	9	7
LOC124906126	0	0	0
ASB18	1	1	0
LOC124908000	0	0	0
DRC11	49	4	53
LOC105373945	9	4	9
IQCA1-AS1	0	4	0
ACKR3	87	0	87
LOC107986001	0	0	0
LOC105373946	0	0	0
LOC105373947	0	0	0
LOC105373948	0	0	0
LOC105373949	0	0	0
LOC107986002	0	0	0
COPS8-DT	42	0	42
LOC105373950	38	47	0
LOC93463	0	0	9
COPS8	899	0	899
LOC124906127	14	14	0
LOC105373953	0	0	0
LOC105373954	0	0	0
COL6A3	72	0	72
LOC105373957	0	0	0
MLPH	206	0	206
MIR6811	0	0	0
PRLH	0	0	0
RAB17	5	0	5
RAB17-DT	0	0	0
LRRFIP1	468	0	468
LOC124906128	23	5	18
RBM44	19	0	19
RAMP1	8	0	8
LOC124900521	0	0	0
LOC105373960	0	0	0
LOC124908001	0	0	0
UBE2F-SCLY	0	0	0
UBE2F	157	0	157
SCLY	0	0	0
ESPNL	1	0	1
KLHL30	0	0	0
ERFE	10	0	10
ILKAP	225	0	225
LINC02610	5	0	5
TARDBPP3	0	0	0
HES6	160	0	160
PER2	193	7	186
LOC112268433	0	0	0
TRAF3IP1	210	8	202
LOC124908002	6	0	6
ASB1	629	0	879
LOC107986003	48	298	0
LINC01107	7	7	0
LOC124906130	40	39	1
LOC105373963	0	0	0
LINC01937	0	0	0
LOC100287387	0	0	0
TWIST2	0	0	0
LINC01940	0	0	0
HDAC4	1081	6	1096
MIR4440	3	0	3
MIR4441	0	0	0
LOC124908009	109	0	109
HDAC4-AS2	0	16	0
MIR4269	0	0	0
MIR2467	0	0	0
HDAC4-AS1	0	5	0
LOC124908011	0	0	0
LOC124908012	0	0	0
LINC02991	0	0	0
LOC105373966	0	0	0
LOC150935	0	0	0
NDUFA10	1411	0	1411
MIR4786	0	0	0
OR6B2	0	0	0
OR6B3	0	0	0
COPS9	174	0	174
OTOS	0	0	0
LOC107985836	0	0	0
LOC105373968	0	0	0
LOC102723825	0	0	0
GPC1	883	13	870
GPC1-AS1	16	16	0
MIR149	0	0	0
ANKMY1	142	10	148
DUSP28	19	11	24
RNPEPL1	294	13	281
CAPN10-DT	141	0	141
CAPN10	417	2	415
GPR35	8	0	8
LOC124908016	0	0	0
AQP12B	0	0	0
LOC285191	0	0	0
AQP12A	0	0	0
KIF1A	3892	16	3876
AGXT	0	0	0
MAB21L4	0	0	0
CROCC2	0	4	0
LOC112268440	0	0	0
UICLM	0	0	4
TANAR	0	0	0
SNED1	252	322	154
LOC107985787	10	8	2
SNED1-AS1	13	3	10
MTERF4	270	18	470
PASK	999	9	1007
PPP1R7	397	11	403
LOC105373971	7	7	0
ANO7	258	1502	247
LOC105376810	15	418	121
HDLBP	7823	254	9775
HDLBP-AS1	2	78	0
SEPTIN2	5822	119	5818
FARP2	308	104	269
LOC105373973	10	19	0
MIR3133	0	0	0
STK25	1492	38	1510
LOC107985788	10	0	10
BOK-AS1	0	18	0
LOC105373974	0	0	0
BOK	305	5	318
THAP4	568	4	564
ATG4B	1058	8	1050
DTYMK	515	11	504
ING5	1025	10	1015
D2HGDH	192	0	192
GAL3ST2	0	0	0
LOC124905349	0	0	0
NEU4	0	0	0
LOC124905350	0	0	0
PDCD1	0	0	0
LOC105373977	0	0	0
LOC124908032	0	0	0
RTP5	0	0	0
LOC105373978	0	0	0
LINC01237	15	0	15
FAM240C	0	0	0
LINC01238	0	0	0
LOC285097	0	0	0
LOC105373980	0	0	0
LINC01880	0	0	0
LINC03100	0	0	0
LINC01881	53	0	53
LINC01986	0	0	0
LOC105376921	0	0	0
LOC107986040	0	0	0
LOC107986057	0	0	0
LOC124909336	0	0	0
CHL1-AS2	0	0	0
CHL1	6	0	6
CHL1-AS1	0	0	0
LOC105376922	0	0	0
LOC124909337	0	0	0
LINC01266	0	0	0
LOC107986058	6	0	6
LOC107986059	0	0	0
CNTN6	17	0	17
LOC105376924	4	0	4
LOC105376923	0	0	0
LOC124909338	0	0	0
CNTN4	734	0	740
CNTN4-AS2	0	4	0
LOC105376926	0	0	0
CNTN4-AS1	0	2	0
IL5RA	5	5	0
LOC124909339	0	0	0
TRNT1	574	251	586
CRBN	443	127	579
LOC100130207	19	31	0
LRRN1	5439	38	5413
LOC102723512	58	58	0
SUMF1	375	39	440
SETMAR	224	60	213
LOC124909340	4	59	0
ITPR1-DT	3	0	3
ITPR1	230	4	232
LOC105376933	0	0	0
LOC124906210	0	3	0
EGOT	0	0	0
LOC124906209	47	3	47
LOC124906358	0	0	0
BHLHE40-AS1	4	37	6
BHLHE40	1027	13	1053
ARL8B	610	1	609
LOC124906212	22	0	22
EDEM1	592	2	590
MIR4790	0	0	0
LOC105376936	0	0	0
LOC105376939	0	0	0
LOC105376938	7	0	7
LOC105376940	0	0	0
LOC105376941	0	0	0
LOC102723596	0	0	0
LOC105376942	0	0	0
LOC124909341	0	0	0
LOC105376944	21	0	21
GRM7-AS3	4	4	0
LOC105376943	6	0	6
LOC105376945	13	0	13
GRM7	1	0	1
GRM7-AS2	0	0	0
GRM7-AS1	0	0	0
LOC124909342	0	0	0
LOC101927394	10	0	10
LMCD1-AS1	39	0	39
LOC107986010	16	0	16
LMCD1	210	6	204
LINC00312	0	0	0
LOC107986009	9	0	12
SSUH2	15	0	15
CAV3	3	3	0
OXTR	42	0	42
LOC107986061	41	0	41
LOC107984112	58	0	58
RAD18	637	0	637
LOC124900561	25	25	0
SRGAP3	492	1	511
LOC124909343	0	20	0
SRGAP3-AS2	19	19	0
SRGAP3-AS3	8	8	0
SRGAP3-AS4	0	0	0
THUMPD3	818	142	811
THUMPD3-AS1	368	78	425
SETD5	7438	14	7424
LHFPL4	667	3	664
LOC105376949	0	0	0
MTMR14	1034	4	1030
LOC124909344	47	47	0
CPNE9	121	0	121
BRPF1	602	16	586
OGG1	406	342	407
CAMK1	135	123	89
TADA3	619	56	847
ARPC4	805	7	802
ARPC4-TTLL3	0	0	3
TTLL3	57	23	34
RPUSD3	381	5	380
CIDEC	2	2	0
JAGN1	327	0	327
IL17RE	59	0	59
IL17RC	150	18	132
CRELD1	245	47	200
PRRT3	397	20	402
PRRT3-AS1	13	23	13
EMC3	245	63	234
EMC3-AS1	314	9	357
CIDECP1	65	11	54
FANCD2	2813	4	3203
FANCD2OS	8	402	0
BRK1	911	1	910
LOC124906357	0	0	0
VHL	1403	3	1400
IRAK2	28	3	25
LOC124906338	0	0	0
TATDN2	822	29	797
MIR12127	0	0	0
GHRLOS	140	2	148
LINC00852	58	0	58
GHRL	22	52	7
SEC13	1382	33	1349
ATP2B2	12	0	12
MIR378B	0	0	0
MIR885	0	0	0
ATP2B2-IT1	0	0	0
ATP2B2-IT2	0	0	0
LINC00606	0	0	0
SLC6A11	150	1	149
LOC105376950	16	16	0
SLC6A1	20	0	20
SLC6A1-AS1	0	0	0
LOC101927467	0	0	0
HRH1	1	0	1
LOC105376951	0	0	0
LOC124909345	0	0	0
LOC102723663	0	0	0
ATG7	577	502	530
VGLL4	479	2	932
TAMM41	213	0	213
SYN2	119	13	106
TIMP4	22	9	13
PPARG	12	0	12
TSEN2	364	0	364
MKRN2OS	10	10	0
MKRN2	459	70	472
RAF1	1927	93	1917
LOC124906355	14	14	0
TMEM40	2	0	2
CAND2	371	57	363
RPL32	8286	33	8302
SNORA7A	0	0	0
LOC124909346	0	0	0
LOC105376956	6	0	6
LINC02022	0	0	0
IQSEC1	1118	1	1117
LOC124906214	11	11	0
NUP210	2071	2	2069
HDAC11-AS1	8	0	8
HDAC11	177	1	176
FBLN2	498	3	495
SNORA93	0	0	0
LOC100293612	0	0	0
LINC00620	2	0	2
WNT7A	5	0	5
LOC105376957	0	0	0
FGD5P1	0	0	0
TPRXL	1	0	1
LOC112268445	25	0	25
CHCHD4	121	1	120
TMEM43	657	0	657
XPC	585	0	709
XPC-AS1	67	191	0
LSM3	369	0	369
LOC105376958	8	0	8
LINC01267	0	0	0
LOC105376959	25	0	25
SLC6A6	1768	0	1783
GRIP2	217	33	199
LOC105376960	9	9	0
LOC124909347	44	41	28
CCDC174	257	0	288
LOC124906215	3	9	0
C3orf20	11	0	11
LINC02011	0	0	0
FGD5	255	6	271
LOC105376963	3	25	0
FGD5-AS1	1898	33	1900
NR2C2	2327	548	2168
MRPS25	689	235	808
RBSN	744	3	741
COL6A4P1	0	0	0
CAPN7	545	8	537
SH3BP5-AS1	29	148	57
SH3BP5	55	51	180
LOC124906370	0	0	0
LOC124909348	0	0	0
METTL6	498	35	498
EAF1	1034	13	1056
COLQ	76	0	76
MIR4270	0	0	0
HACL1	489	1	590
BTD	743	366	655
ANKRD28	1611	18	1769
MIR3134	0	0	0
LOC101927647	40	40	0
LOC107986064	26	1	25
MIR563	0	0	0
LOC124906217	0	0	0
LOC124906216	0	0	0
LOC124909349	0	0	0
GALNT15	1	0	1
LOC124906218	16	212	0
DPH3	153	0	349
OXNAD1	560	12	582
LOC107986065	37	67	0
RFTN1	102	71	38
LOC124906220	8	8	0
LOC124906219	0	3	0
LINC00690	0	0	0
DAZL	23	0	23
PLCL2UT	0	0	0
LOC105376972	0	0	0
PLCL2	15	0	15
MIR3714	0	0	0
PLCL2-AS1	0	0	0
TBC1D5	1483	3	1480
LOC105376975	0	0	0
LOC124909350	0	0	0
BALR6	36	0	36
LOC124909351	90	1	89
SATB1	674	22	656
SATB1-AS1	8	0	12
LOC107986066	12	0	12
LOC105376978	12	12	0
LOC105376981	0	0	0
KCNH8	115	0	130
MIR4791	0	0	0
LOC105376982	14	29	0
LOC105376984	0	0	0
EFHB	0	0	0
RAB5A	1609	10	1843
PP2D1	26	270	0
LOC124909352	0	0	0
KAT2B	85	9	76
MIR3135A	5	0	5
SGO1	384	0	638
SGO1-AS1	0	254	0
LOC101927829	0	0	0
LOC107986068	2	2	0
LOC105376987	0	0	0
LOC105376988	6	0	6
VENTXP7	0	0	0
ZNF385D	148	36	112
ZNF385D-AS1	14	0	14
ZNF385D-AS2	0	0	0
UBE2E2-DT	0	0	0
UBE2E2	674	1	673
LOC105376993	0	0	0
LOC124909353	4	0	4
UBE2E1-AS1	0	0	0
UBE2E1	550	33	1513
NKIRAS1	104	1005	122
RPL15	18629	63	18593
LOC124909354	10	0	10
NR1D2	1379	2	1377
LINC00691	9	9	0
THRB	605	6	602
THRB-AS2	3	3	0
THRB-AS1	7	7	3
LOC107986011	0	0	0
LOC107986070	0	0	0
LOC124909355	0	0	0
RARB	83	24	60
LOC124906342	0	0	0
RARB-AS1	0	0	0
LOC124909356	0	0	0
TOP2B	4465	24	4442
MIR4442	0	0	0
NGLY1	554	9	545
OXSM	18	0	18
LOC105377000	5	0	5
LINC00692	0	0	0
LOC124909357	0	0	0
LOC105377001	0	0	0
LOC105377002	0	0	0
LRRC3B-AS1	6	8	6
LRRC3B	25	7	26
LOC124909488	0	0	0
NEK10	36	0	36
SLC4A7	1619	9	1610
LOC105377005	0	0	0
LOC124906221	0	0	0
LINC02084	1	0	1
EOMES	73	0	73
LINC01980	19	0	19
LINC01981	15	13	2
LINC01967	15	0	15
LOC105377008	0	0	0
CMC1	74	209	85
AZI2	214	11	458
ZCWPW2	7	36	6
LOC107986012	0	0	0
LINC00693	11	0	11
LOC105377009	6	0	6
RBMS3-AS3	0	0	0
RBMS3	56	0	56
RBMS3-AS2	0	0	0
LOC124906222	0	0	0
RBMS3-AS1	0	0	0
LOC124906224	0	0	0
LOC124909358	0	0	0
LOC124906377	0	0	0
LOC101927995	0	0	0
LOC105377013	2	2	0
LINC01985	0	0	0
LOC105377015	0	21	0
TGFBR2	193	0	214
GADL1	7	0	7
MIR466	0	0	0
LOC105377018	7	0	7
LOC124909359	0	0	0
STT3B	3464	10	3454
OSBPL10	1062	5	1057
LOC124909360	21	0	21
OSBPL10-AS1	9	9	0
ZNF860	190	0	190
LOC124900559	0	0	0
GPD1L	46	0	46
LOC124906367	0	0	0
CMTM8	63	1	62
LOC124909361	5	0	5
CMTM7	161	0	161
CMTM6	1143	0	1143
MIR548AY	0	0	0
DYNC1LI1	856	33	823
LOC124906226	10	0	10
CNOT10	0	0	0
CNOT10-AS1	0	0	0
TRIM71	2	0	2
CCR4	0	0	0
GLB1	653	0	653
LOC107986072	0	0	0
TMPPE	236	0	236
CRTAP	2320	13	2307
SUSD5	73	2	71
LOC124909362	2	0	2
FBXL2	265	102	163
UBP1	1939	23	1916
LOC124909363	0	0	0
CLASP2	2040	0	2040
PDCD6IP-DT	79	0	79
PDCD6IP	1955	9	1946
LOC105377024	1	0	1
LINC01811	0	0	0
LOC124909364	6	0	6
LOC102724048	0	0	0
LOC124909365	0	0	0
LOC101928135	1	0	1
ARPP21	0	0	0
ARPP21-AS1	0	0	0
MIR128-2	0	0	0
LOC124906227	0	0	0
STAC	34	0	34
DCLK3	13	0	13
LOC105377029	0	0	0
LOC105377030	2	0	2
LINC02033	4	0	4
TRANK1	938	6	932
EPM2AIP1	1167	2	1165
MLH1	857	4	853
LRRFIP2	411	14	406
UBE2FP1	20	0	20
LOC105377642	0	9	0
LOC124906354	0	0	0
LOC124909483	0	0	0
GOLGA4-AS1	96	205	49
GOLGA4	2517	10	2665
APRG1	92	2	90
ITGA9	0	0	0
ITGA9-AS1	0	0	0
CTDSPL	859	0	859
MIR26A1	0	0	0
VILL	157	5	152
PLCD1	278	32	246
DLEC1	29	74	3
LOC105377033	0	0	0
ACAA1	160	3	205
MYD88	210	0	210
LOC101928234	0	0	5
OXSR1	2073	5	2073
SLC22A13	4	0	4
SLC22A14	0	0	0
XYLB	183	7	180
ACVR2B-AS1	60	30	56
ACVR2B	9302	18	9306
EXOG	288	0	288
SCN5A	325	3	322
SCN10A	0	0	0
LOC105377034	0	0	0
LOC107986042	0	0	0
SCN11A	18	0	24
WDR48	1617	26	1626
GORASP1	424	33	420
TTC21A	64	0	64
MIR6822	0	0	0
CSRNP1	351	0	351
LOC101928263	7	7	0
LOC105377035	2	0	2
XIRP1	6	6	0
LOC124909366	0	0	0
DSTNP4	0	0	0
LOC102724104	0	0	0
CX3CR1	3	0	3
CCR8	4	0	4
LOC105377037	0	11	0
LOC105377644	13	0	24
SLC25A38	698	19	679
RPSA	25576	40	25536
SNORA6	50	0	50
SNORA62	43	0	43
LOC107986075	1	0	1
MOBP	0	0	0
LOC105377039	0	0	0
MYRIP	39	18	21
LOC124909367	9	3	6
EIF1B-AS1	22	2	22
LOC124900557	1	1	0
LOC124906228	10	0	10
EIF1B	669	0	671
ENTPD3	23	3	20
ENTPD3-AS1	5	0	5
RPL14	6769	32	6737
ZNF619	334	0	334
ZNF620	440	0	440
ZNF621	812	11	801
LOC124909368	2	0	2
LOC124909369	0	0	0
LOC124906229	0	0	0
LOC124909370	0	0	0
LOC105377043	2	0	2
LOC124906230	0	0	0
LOC105377045	0	0	0
CTNNB1	12302	55	12247
ULK4	472	0	472
LOC105377046	39	30	9
LOC107986077	8	0	8
TRAK1	1289	11	1278
LOC124906231	38	0	38
LOC105377048	0	0	0
CCK	2	0	2
LYZL4	0	0	0
LOC124909371	0	0	0
VIPR1	36	1	41
LOC124909372	0	0	0
VIPR1-AS1	0	6	0
SEC22C	407	70	426
SS18L2	264	32	258
NKTR	3664	30	3751
ZBTB47-AS1	8	62	0
ZBTB47	130	10	171
LOC124906232	1	52	0
KLHL40	0	0	0
HHATL	2	0	2
HHATL-AS1	0	0	0
CCDC13	18	0	18
CCDC13-AS1	3	3	0
CCDC13-AS2	0	0	0
HIGD1A	834	5	829
ACKR2	0	0	0
LOC124909373	3	0	3
CYP8B1	0	0	0
ZNF662	323	0	323
KRABD1-AS1	3	3	0
KRABD1	0	0	0
GASK1A	119	0	119
POMGNT2	272	8	275
POMGNT2-AS1	33	40	4
LOC105377051	0	0	0
LOC105377052	0	0	0
SNRK	245	6	602
SNRK-AS1	7	359	11
ANO10	1032	0	1032
ABHD5	257	1	256
LOC107986081	0	0	0
LOC124909489	360	0	360
MIR138-1	0	0	0
TOPAZ1	7	7	0
LOC105377055	3	0	6
TCAIM	423	3	423
C3orf86P	0	0	0
LINC01988	0	0	0
ZNF445	2648	0	2652
LOC101928529	0	4	0
ZNF852	0	0	0
ZKSCAN7	0	0	0
ZKSCAN7-AS1	0	0	0
ZNF660-ZNF197	0	0	0
ZNF660	0	0	0
ZNF197-AS1	0	0	0
ZNF197	0	0	0
ZNF35	1	0	1
LOC124905403	0	0	0
ZNF502	0	0	0
LOC105377056	0	0	0
ZNF501	0	0	0
KIAA1143	0	0	0
KIF15	0	0	0
MIR564	0	0	0
TMEM42	0	0	0
TGM4	0	0	0
ZDHHC3	488	1	487
EXOSC7	597	0	597
CLEC3B	4	0	4
LOC124906233	0	26	0
CDCP1	607	2	631
LOC101928636	6	6	0
TMEM158	540	1	539
LOC124906378	0	0	0
LOC105377061	11	0	11
LOC105377062	0	0	0
LARS2	1609	2	1607
LARS2-AS1	33	33	0
LIMD1	885	31	1399
LIMD1-AS1	2	536	11
TRR-ACG2-1	0	0	0
SACM1L	1098	0	1098
SLC6A20	0	0	0
LOC107986082	0	0	0
LZTFL1	371	8	363
LOC124909374	0	0	0
CCR9	0	0	0
FYCO1	843	7	836
CXCR6	42	42	0
LOC105377063	0	0	0
XCR1	0	0	0
LOC105377067	7	0	7
CCR1	0	0	0
CCR3	0	0	0
CCR2	0	0	0
